sample_id,chr1_1,chr1_2,chr1_3,chr1_4,chr1_5,chr1_6,chr1_7,chr1_8,chr1_9,chr1_10,chr1_11,chr1_12,chr1_13,chr1_14,chr1_15,chr1_16,chr1_17,chr1_18,chr1_19,chr1_20,chr1_21,chr1_22,chr1_23,chr1_24,chr1_25,chr1_26,chr1_27,chr1_28,chr1_29,chr1_30,chr1_31,chr1_32,chr1_33,chr1_34,chr1_35,chr1_36,chr1_37,chr1_38,chr1_39,chr1_40,chr1_41,chr1_42,chr1_43,chr1_44,chr1_45,chr1_46,chr1_47,chr1_48,chr1_49,chr1_50,chr1_51,chr1_52,chr1_53,chr1_54,chr1_55,chr1_56,chr1_57,chr1_58,chr1_59,chr1_60,chr1_61,chr1_62,chr1_63,chr1_64,chr1_65,chr1_66,chr1_67,chr1_68,chr1_69,chr1_70,chr1_71,chr1_72,chr1_73,chr1_74,chr1_75,chr1_76,chr1_77,chr1_78,chr1_79,chr1_80,chr1_81,chr1_82,chr1_83,chr1_84,chr1_85,chr1_86,chr1_87,chr1_88,chr1_89,chr1_90,chr1_91,chr1_92,chr1_93,chr1_94,chr1_95,chr1_96,chr1_97,chr1_98,chr1_99,chr1_100
sample_14_tumor,6.76505908592348,7.05681732669108,6.49893925631062,4.68616709207369,7.30308820173178,3.40359690560905,4.15407308070386,6.16483792767125,5.76501026197752,6.41580727965197,6.63649998664773,6.01845768599219,4.72227245084014,5.70895460983333,7.94666539238754,3.82195303331959,5.42862171625089,6.48799286318962,6.55770213658294,7.06272327190514,3.64534662276228,4.45457711133364,4.15084882400946,4.32422288604174,3.56083184363912,3.88744283326661,4.05940405509994,4.18276482489665,5.34122763473756,4.44709814646672,3.09052439566274,4.31217482476361,4.35724479332038,4.64111868201527,3.7885429204952,3.74991116875403,5.60674698159524,3.94790607454321,4.01009888020304,4.02098507831172,4.26413419122485,5.45554180144755,3.90046194539311,4.98189168286545,4.09230058212685,3.83045661546258,4.41414017484278,4.0858636578736,4.66659485219889,4.00519601660326,4.52148841880858,4.54932812530709,4.12286172485864,4.07970435296745,3.50799939604061,4.58962993062799,3.25441638521137,3.15043378521738,4.35758443968589,4.14364470223531,4.42912167256153,3.15542213134285,2.94415739886584,3.63375180413032,3.68810795767267,3.43835231047078,4.3675151519453,4.94290817924394,4.16828844128471,4.30092625756042,3.79551317805707,4.41932935671024,5.09380682753672,4.1194553577238,4.05873887795001,4.80625768862418,3.73690965240156,4.67140015275444,3.8820534217586,3.5540956778847,3.73812455552464,4.10980287940883,4.9013766778792,4.41788716382199,5.37354721684574,4.03742930578602,4.98987340035746,4.59531267978006,4.10902309798103,3.96888646398699,4.04850572111138,4.29865946991111,4.5734584626306,5.33682221878974,6.05689502087178,4.34656242035437,4.17068901163485,4.21629532160656,4.12057070328222,4.62390403824318
sample_14_normal.tissue,4.07524963318824,4.51164432236608,3.71380424524794,4.73806722514031,4.71890065056764,3.49880914534539,4.18529595090352,3.63207651685157,3.15222930532209,3.88338381123124,4.09971797944901,3.43003939437589,4.78735414323394,3.19732376481465,5.29331329310125,3.66067656237335,2.88064604748978,3.93622835512942,4.02557040645548,4.36192029829696,3.40920867863059,4.4556086175693,4.00289605645915,4.25479081637022,3.55279268239659,3.84666589854341,3.85348792809695,4.08578461344482,5.33778942177783,4.19284657238001,3.12552337336527,4.20072431036286,4.37503390401648,4.57564880722611,3.57989319872031,3.78328110955721,5.34673357460234,3.81798817231495,4.0712182640894,4.04393377282758,4.21539552784793,5.12548454651246,3.88814259869212,4.77645329422581,3.84396653340586,3.73884293887647,4.36527507812205,3.98653235359679,4.59988233740347,4.08198851047383,4.58212980218635,4.45101846831383,4.25437800940698,4.09386893889117,3.37342604512339,4.61268904735256,3.01604320554229,3.12910306606687,4.30190822731406,4.09516928961717,4.4448858159772,3.16880670987865,2.67899346265554,3.61547030904693,3.5436238124845,3.46274028521307,4.32773458769234,4.89339429080631,3.91284700756783,4.38790111533691,3.86810095484332,4.54319240885507,5.20424090554136,4.14164790095164,4.14933450618204,4.78542507291615,3.79148743263747,4.741173412623,3.83865822674125,3.55520410740641,3.67608506718643,4.05640783750052,4.68955122059142,4.39430720015488,5.09762531053082,3.98821607841008,4.91535798920453,4.61917213511482,4.06403314730496,4.14811723673338,4.0975288643694,4.20880185372719,4.53057930958638,5.30196668654365,5.9092464199778,4.15057884745499,4.20025123450511,4.08148330556474,4.15501219586283,4.68250573831231
sample_15_tumor,8.18256787894886,6.85951161773517,4.7358018804624,3.20050702188022,5.98702268666468,6.7832994635531,6.16889778658829,6.61933133732683,4.15805757608616,3.51353781349114,7.8420027536619,6.52904753055913,5.2447676940983,6.35957005041872,4.55033857174376,6.9410312575008,8.26786108084564,6.41561077947533,3.85291422172415,5.12360135028767,3.68017292141838,4.04653896655031,2.91365241395595,4.14043159409655,5.04544321818997,3.41937872220395,4.82345938735014,4.32095502415187,4.31163850997005,4.32177119458774,4.62436153152946,4.81286765154461,4.0757076335794,4.61723702546589,3.53144417350935,4.53161676123749,3.93896910534602,4.67319486280943,4.47083451674633,5.20775003956744,4.31944605476576,3.38430086871626,5.11616970725365,4.14846213057729,4.42505493984752,5.28351327461901,3.51548538798212,4.27523614450181,3.97120441763859,3.85328776683647,4.1358539311618,3.81255775573707,3.43185321842007,2.76136862939588,4.13292891254798,4.2247804455854,3.64012143822131,3.88868639618873,3.83381494718334,5.02453128062937,3.51694270064251,4.47255377456034,4.80958473959688,5.38417613628984,4.59376859993725,5.83488286424294,3.49652990693102,4.61052854780093,4.92192393101855,5.10029459179442,4.44200653322407,3.60558837336468,4.12222212354102,4.34141250855903,4.93680349378414,5.33418284404262,3.5335131793824,4.71415674854517,4.30183792032068,4.36193317298892,4.58689800075665,3.17335423205015,4.39535239714564,4.78044518256727,5.04794537350479,4.55379561871306,4.09200116834978,3.33007661723775,3.71729616890095,5.1404586963228,3.7893621931534,4.41235809244415,4.73610757250975,4.60034310155385,4.18284549894743,3.53783355165145,4.15549786123374,5.08134337305249,5.04937839113576,4.15579628979596
sample_15_normal.tissue,5.50137357920311,4.26340571648937,4.62537266427939,3.13076575891885,3.33609776465783,4.18269506824301,3.60777035552977,3.83573625034208,4.24657334775754,3.64862701170062,5.22757131601088,4.02098034049106,5.24090204009384,3.8513595716601,4.56367815686136,4.42828381052416,5.438822570486,3.64814415697709,4.13246426909849,5.16668587834877,3.70193485540381,4.01546585424218,2.85078595991007,4.23227426122657,5.15909252899485,3.39739957417621,4.84977340847865,4.31330958903398,4.39393250157114,4.34945910012865,4.72520694947189,4.74046905987382,4.05187983761959,4.68983518736337,3.38551251428988,4.40717051203427,3.90214699938406,4.67422296122347,4.17235790888979,5.16048198810265,3.95925864029232,3.44081270984638,5.14608576669761,4.09990252908683,4.54470180306499,5.20150224580324,3.45601043430766,4.18762666246261,4.08772714335803,3.82661873005563,4.23867896971148,3.91325144123908,3.25119742021498,2.85238742484651,4.14846506919471,4.18815056665778,3.64732383048387,3.81823590388283,3.79647798575428,5.01401952384643,3.56951064055822,4.3961094918232,4.77660602258147,5.09515609177364,4.34106438950142,5.48055276324497,3.463866833284,4.23304145255012,4.92314382157753,5.08004012344231,4.45241757521223,3.54393416113177,4.13774348865842,4.47827482893776,4.97093570000574,5.35910463952824,3.46747817138375,4.7583149966081,4.27463916350151,4.18736378166806,4.53481612950852,3.20495540211384,4.38990208412658,4.45538002742718,4.90888848571422,4.50416085450417,4.09403492847903,3.29142316330605,3.66002595016391,5.18714932415873,3.77525428167665,4.38073143401023,4.91350760863824,4.44976755025452,4.29348052700096,3.61511787618038,3.8453985093385,5.13768805794184,5.12886368912949,4.13763232307814
sample_16_tumor,3.46570212478313,6.34379671097059,7.60590551611076,5.60679863522118,6.1438046838906,3.15720893806324,3.74059770356483,3.95832952505151,7.09187156227677,7.01249799363977,6.62448338471889,7.53876777570962,4.87721439713429,5.6580797142227,4.1131143387775,6.56261044002207,6.92349853660214,6.09330036646218,7.41910189387932,4.59771943120293,3.70582411694937,4.77964537882688,4.07582454351591,4.30470554012285,4.52767146885705,4.13611481697684,3.51672551633549,4.55685539360088,5.45588513717923,4.31628189625749,3.50381520791218,3.26208932356572,4.23283818825457,3.26149798293306,4.43967139770859,5.31539893743667,3.92042343460676,4.91737356461313,3.61996648581013,4.08991648107769,4.00404726034292,4.32048063091639,3.3650344302152,4.19920066913791,3.9040998871893,3.40100347810977,4.41065187521974,3.83462260300321,4.5856926139583,4.52411328728525,4.04635392993344,4.93979078275926,3.82324312159826,4.57591013397606,4.66048558879254,4.46774723666386,4.35602657913783,3.46274597729252,3.83150165732612,4.66420825118812,4.82864626204631,4.76709300769376,4.50747772268698,3.94110551454111,3.04754939943169,4.31936174444911,5.38304883201466,4.43990356758174,4.00803487350236,4.86939197782516,5.28848913332031,3.58871349635275,3.21653410805206,4.41905876624367,3.90620976910804,5.39154052569166,4.40634601505423,4.93751867789967,4.3815704907669,4.6800016762934,5.01938832415247,3.82361079608955,3.45303970784272,3.82724306428393,4.56503724306206,4.23006076594165,4.22351236655739,4.51243883976407,4.57373340353336,4.85949924887509,5.23200131539696,3.72096449884643,4.11986209864048,4.95955235012464,3.66565331930108,5.02035600504414,4.78115012732031,5.12165663191067,4.92677937509126,4.53032586946661
sample_16_normal.tissue,3.52613485007799,3.69017739237985,5.01946593219728,3.02938163415172,3.63578698406754,3.20967207394493,3.89233175660244,4.17009824919004,4.33453097078764,4.37316527453288,4.07883771500584,4.92078495779073,4.81127992061871,2.93327497604368,4.04350065369965,3.78670041393892,4.29395719401009,3.34697286216519,4.702577960539,4.76624005229961,3.4085245654941,4.79343475211783,4.02658603772246,4.39061413867429,4.46020561235797,4.03786089831632,3.35790594917098,4.61888148531516,5.47153203316746,4.22497862430238,3.63786483154676,2.96141096744333,3.95576524498586,3.41243696628001,4.4182760297691,5.21467451386431,3.89881069823789,4.9237178851235,3.61577065387114,4.00217311379731,4.06790103733356,4.36382305149777,3.40471771383356,4.18645616056448,3.82555868305758,3.30525449691513,4.14936991230094,3.83558572745111,4.39584160306775,4.32816357210157,3.63239309267997,4.78276908852205,3.88650719958488,4.43884072803699,4.6656332332215,4.59630048621245,4.33250420800892,3.01613370110806,3.60623279871557,4.65606386612131,4.86237587054041,4.62576535351943,4.61892828251359,3.98814435578322,3.12033628983463,4.2921119908407,5.38367918904006,4.38820459666654,3.89562463654973,4.8402811927122,5.50171547544786,3.5866592443349,2.95062456212134,4.35146514715761,3.93385306099493,5.08916597589883,4.48419333229101,4.86305253482724,4.32324092274535,4.52254717066179,5.0434929184404,3.65691052107243,3.46219523539662,3.85919742953455,4.43143936079863,4.30902616574555,4.38297802468478,4.67376407791186,4.35217089617293,4.63090629024774,5.24882087833357,3.8180338782995,4.21993442470744,4.9250005989686,3.7826102721614,5.06766853309669,4.72172877580026,5.02704649615734,4.92756280931358,4.36435290378636
sample_17_tumor,4.03700155557652,6.9127091503878,6.2974204799491,4.62875189945062,6.38871502712632,4.57302248913065,5.94344030053924,6.12705715758655,7.09501757618741,5.24665549080604,6.50804699496933,5.68395087924211,3.244350530155,6.18701866979579,6.2847772830674,7.21833395029972,6.89719061108632,4.2747106298585,4.00907338324179,8.14227828233064,4.46530829412623,4.31452706991876,4.15697531804815,4.3796233428126,3.60232072351249,5.22718682001514,3.66339338072351,4.17077951739576,3.81132284283066,4.74264986363399,4.72894098268012,3.87587645615972,4.66327433069938,4.5650679860694,4.81703429282686,4.11675734158416,3.84715467900761,4.57757194898275,4.53309882599031,3.84541343856238,4.93010728619637,4.46751676159343,3.74788010080388,3.60267301419173,4.09987815073802,3.88222337180307,3.63906732196856,4.09930541203529,4.67872798377919,3.87487029040752,4.92571701314475,4.09610358553491,4.19950989537977,4.17961904466643,4.27116203567141,5.22270364791688,3.6245912326941,4.25432521684428,4.60141280109645,5.16393269462522,4.17543828345986,4.31684384291856,3.35722639810847,5.11964561266484,4.06908292659477,4.3732220333109,3.98943047073804,2.65474594246152,3.54244638190674,4.19132440864244,4.5255700296706,3.77772082309688,4.96360147855375,4.89564717132599,4.73934629674867,5.44704740574376,3.90694138559213,4.25022246278857,4.26799857732003,3.36083318331815,4.88990404557064,3.47461005447735,4.59815232729016,3.68428595273898,4.10941389046499,3.00740664343185,3.65725620284372,5.39556268411834,4.89101086531791,4.55450848778603,4.15795110145599,4.56971851771531,4.57127334200091,3.7959844171067,3.62530929106809,3.27102120967086,3.81835887613718,3.9292225456224,2.94680005793677,3.64739691972143
sample_17_normal.tissue,3.92000678782607,4.27058795826008,3.71716060821836,4.49344819051798,3.85563270261498,4.65384386312729,3.17615876570892,3.52250718754155,4.52113665598394,5.20382832722404,3.67640807877357,3.12935129955376,3.21308654730941,3.53910993663675,3.58775964558964,4.43785984287855,4.29927445169426,4.27454213290833,4.07485790255061,5.55880856749733,4.47125125218267,4.29825684410793,3.92760137961679,4.36436150515995,3.60628067862667,5.21591325557948,3.62660095499326,4.08246068636017,3.84763837249961,4.77535412586205,4.7529780436564,3.9021854355902,4.74052160384972,4.50295961863669,4.66635421975016,3.99965729745367,3.78802439505532,4.53795736898162,4.49540793189029,3.92111701030526,4.96822845840155,4.41257381344657,3.47011196935807,3.26360065255594,4.09916445880316,3.46287745755618,3.65219668158989,4.04943787294415,4.67715455318481,4.01549087895853,5.12519221662494,4.15104607208707,3.90331582551222,4.24550218389455,4.09319914978157,5.07531418866437,3.57044760238616,4.05521545230163,4.68903468273156,4.99068684614901,4.05633017903732,4.38947283631643,3.52420695955747,5.2107652039822,4.05681054564649,4.45871465288947,3.94941425953747,2.74687786731601,3.4993601466288,4.13503776798075,4.58716915770165,3.66817812142428,4.88613215754649,4.72826441391376,4.89073031198752,5.4249006306286,3.98450903055936,4.17012717591258,4.19536090113581,3.49543497886879,4.90983414609076,3.53509181864403,4.61164954079943,3.73387748777787,4.02165575517645,2.96895035748027,3.59749146860524,5.30293127179671,4.70973056948068,4.28093585909535,4.14257067109005,4.5849439511894,4.56527147564637,3.72836186404132,3.65049062482508,3.41590597414359,3.88451626665833,3.81155578214129,2.98766576536552,3.5707711071226
sample_18_tumor,6.68797633721612,6.44407936260934,7.28106981828365,7.22689912875057,3.67973743496771,4.41020943851343,5.80146503273673,4.26418597664029,6.44485704442441,6.69153294884163,3.76849511739344,6.58978492033003,6.76476903745516,3.42097890270945,6.66607504717326,4.98697277427605,7.69266276773035,3.5195734386987,4.28783860159665,6.70394085705383,4.31910638278018,4.86249831926781,4.23391797216826,5.0931518524997,4.67500335888218,4.63028659987057,3.60910615851459,4.51442191958147,5.4583727891071,5.38602836934457,5.39353714437625,4.45075074088177,4.12757445338953,4.32207607984418,4.42709464935099,4.12410151061033,4.70804623018206,4.40906574221801,3.64919838241436,4.66309500262084,5.23563531524475,4.44257740342783,4.49804350972868,3.95387692025099,4.7482592014659,4.85820630703098,3.06822703357315,4.52008615311372,5.36289901590652,4.82015964088431,4.49478703103446,3.50833005119235,4.48511328642331,4.94805673845438,4.86207388589405,5.1249866805661,4.45793971344847,3.92415100476316,3.4216923679549,3.47740864785599,4.80784330523122,4.09091138326275,4.1554180189685,4.78680162817546,4.84371160481831,4.26022621508591,4.96856577473535,3.61557213885931,3.95331584380652,3.43055816996566,3.94660242446245,3.2700297270881,4.28358636047663,3.74259132769188,4.59815993946633,3.22310725565024,4.3846402161176,4.39455129759337,4.49339565143431,4.35333427070098,4.79972946925804,3.42274356057998,4.15349612195512,4.24958664856659,3.85643181178901,3.60864425824229,4.25057116661023,3.37992764447388,4.45650824761772,4.47348140806217,4.18242218654817,4.1381323114492,3.8954970866,4.62274250048303,5.39297836797397,3.67436900580975,3.53397876401673,5.24641847524105,4.79662002166759,4.43663535809806
sample_18_normal.tissue,4.1499785601169,3.9056655337796,4.67492874565434,4.58421779690867,3.69929055930701,4.33637515300377,3.27344365959198,4.39047643553214,3.92230363404005,3.97645053543538,4.0983341994727,4.0480891372716,4.22778424444572,3.54090599574593,3.90331147470995,4.87062029084304,5.07169036937489,3.40261444638117,4.06884370988628,4.02755725562,4.38334157109342,4.63756658052579,4.36217925483254,5.10741739759649,4.69416654157323,4.38873259474023,3.49234957657143,4.61008417258791,5.53748970068606,5.06388475065649,5.03888230383497,4.43503232871486,4.03676563886004,4.40151041329503,4.41015370771467,4.07420050689242,4.61482130457821,4.4538230594462,3.55484521366237,4.64211670125478,4.92549218250358,4.45267336599064,4.53636708361041,3.96683968800503,4.4503441343868,4.6513797860193,3.10173232746826,4.5380740541426,5.2726792407234,4.8202755641672,4.52101610561048,3.37042030616654,4.56946261474989,4.85911990788185,4.85232251854641,5.30774707656116,4.43720010004913,3.87076139096102,3.44223859752733,3.56920780935539,4.52045901453408,4.06163421210274,4.04803628175365,4.57017722718655,4.84082153780665,4.28426446002821,4.97176127342978,3.59546483095335,3.92234743415942,3.53800935194548,4.02826249825315,3.31372775380811,4.2422530353422,3.81609910177872,4.6651749339992,3.45387220822556,4.2639835579915,4.03926148668548,4.49411095045934,4.34112177588295,4.89370792106517,3.5557111436964,4.25318599904405,4.39710586774816,3.72489216800043,3.52598404851517,4.34827173790645,3.44024422082758,4.40590218584634,4.40613258932923,4.23804701884364,4.1999769095838,3.55876318650721,4.66122934917047,5.39182386055715,3.72764093381033,3.66197966376216,5.19945474211731,4.8935890048486,4.2272178599709
sample_19_tumor,6.68930251538448,7.90410968839364,3.7909936459919,3.64092182511808,7.22166768807515,6.95868966111972,3.96193388507126,7.16210651248475,3.59004151894884,6.33794668908745,3.96049558619873,6.38387265944559,7.00912253358597,6.7963362454782,4.2831740245017,4.2011082777737,7.01672446831055,7.62735365837544,3.73329940989399,6.61426840008568,4.92086773587905,3.7350629793963,4.37408774950345,4.7067971069545,4.09066890099007,5.25170538479103,3.54474067919135,4.47945459860125,4.46473834568145,3.85156406995296,4.55257662421411,4.92581560010688,4.28849751208742,5.11286905314235,3.79022202099763,4.42029936538345,5.34084268986106,3.32337338020624,5.12375130980744,4.63238511780309,4.25565125866245,3.71717758799514,4.28612884654931,5.13117024109562,4.19436714989021,5.63875027114081,4.96180754362957,4.74394034589349,4.44812723768642,3.48656360611485,4.01878515596361,4.98149167190475,5.01438236496309,2.95127658522303,3.8497159282897,4.27235241458936,3.67533415195792,4.59444923162902,3.2984307502267,3.26931578535868,4.53859486052797,3.63890582982734,3.63658804233901,3.97474388428739,4.20651596962947,4.50774485471279,4.56873828767513,4.47455843073936,4.85940891817922,3.84107916332724,4.64869662600931,5.13759849435473,3.65588334142363,4.26926410596622,4.05433073244637,4.22807433827423,4.48521931442114,4.93505005833344,4.03656366663778,4.7323029905188,3.90598442055124,4.31178570407077,4.00487960050914,5.44771814622254,5.47050798301728,3.57525659171498,5.01012064585154,4.35234058675915,4.55614944399894,3.38354308567183,4.70068540203643,3.69411729703219,3.83391956035468,4.04786784883731,4.160993020258,3.72528599063191,4.96932847499182,4.65932848514601,4.18741076040705,4.79059877420182
sample_19_normal.tissue,4.18287194679078,5.30631720313932,3.43467397680692,3.84052607403985,4.54039766507156,4.36070100919901,4.12399665964427,4.56363629618593,3.84901774842619,3.66931924793776,4.07642906280918,3.86167869525154,4.49629656691974,4.24792429120443,4.23345886476751,3.86700958069726,4.42374695712525,4.97426849131443,3.85076404925078,3.99619754176748,4.86235478693238,3.7779051811314,4.39365528485403,4.64038920546388,4.06758939164927,4.95404869221423,3.65744339691086,4.58277382044653,4.47924472838521,3.86385488932165,4.57804858593097,4.9408020839395,4.20301207936058,5.14063004996961,3.73541085024714,4.15661934785255,5.3893258274575,3.44949343343928,5.09578302782663,4.45086193965271,4.0223312059114,3.81387663968246,4.43787117934266,5.00338480066735,4.19309525037181,5.30616720629391,4.90240036483566,4.69418594665728,4.4912202990877,3.54731713183484,4.18499516514213,5.08700067565033,4.94560621316711,2.88210277133762,3.76128120202322,4.19668225158491,3.61674046635569,4.5677241735591,3.23453369569967,2.88507955142653,4.25776274942753,3.59427792949282,3.61295830067039,4.00809763075828,4.12355596540249,4.31972051037833,4.51883722005428,4.57924565592182,4.90978896644491,3.82130781699913,4.54704029331317,5.12958227454736,3.75296113409332,4.39565878559372,4.06931408874715,4.25942944211898,4.17810255166611,4.92737440662296,4.13231400747734,4.63806692916069,3.83747822349378,4.24669014019992,3.9279000567445,5.44241961536282,5.37243123350006,3.69253000827704,4.97338709889712,4.32500969000807,4.46232819145666,3.38115982017307,4.79297471947881,3.8659743597394,3.88610614155442,4.06850360766016,4.07316372681446,3.6122034110022,5.0628144175774,4.73527461736635,4.27950867694536,4.8470454128926
sample_20_tumor,7.55502701825757,6.85292607080547,6.07271238834633,6.61483178086375,6.91904322052036,4.06432332637475,6.98362353930008,6.97454532339957,7.06644652365738,3.83571626559216,4.47314796890967,7.1562673821729,3.7329178028062,7.13360960450763,4.15666592718655,7.23595197571676,3.87322260580842,4.82213551412195,5.90906231527538,4.03748430208614,3.29133150507036,3.942654464835,3.830750093092,3.96457605660404,4.35430140087237,4.32937048776791,3.18653463342149,3.93183254655747,5.05003864564033,4.26943231335338,3.89962275039311,3.97704819303165,4.72488347459359,5.56941983862326,4.50574761975137,3.26279834983202,4.67266851680427,4.17470666584457,4.30028844647969,3.84521315182928,4.78233419195295,4.47371211471596,3.83354065665439,3.44950140299597,4.27911692760731,4.7134839957446,4.92594469428551,3.62611183592832,4.28833798078699,4.10812357995813,4.72236170440824,3.04881425365274,4.93181409307916,3.84826738714346,3.63680545329227,4.52619200097855,4.05871405736503,4.24800155580926,3.8389037462426,4.76807159598537,4.68747465723064,4.30760366534699,4.48246317845897,2.85832254065434,5.88836154887704,4.743892123409,3.73132379330703,4.94336380924853,4.7064524297043,3.9169032520547,4.42507808103521,4.33954088461012,5.04638708594079,5.19118005765176,4.85754336926608,3.5786665590191,4.28267369724519,4.5569637403449,3.79109157336504,3.00268185260835,5.19155798993612,4.27367588892571,4.73413734772604,4.59072982340412,4.49815260244193,4.22976217476832,4.03850450242592,3.43789719846154,3.37874651887344,4.56988774566544,3.58079443291489,3.35078219500163,3.6562351132614,3.26460706454506,4.70894398529272,5.58288316266476,5.14251790003517,5.27394614339731,4.32540736558984,4.14643611274605
sample_20_normal.tissue,5.02116137040867,4.34123194337091,3.54384615101272,3.84467415247741,4.27633178904169,4.12637480341357,4.30497417761987,4.24426570087942,4.56241497519959,3.76631652202829,4.50564557551941,4.59582958552624,4.12349723599867,4.28785030720078,4.08609201739348,4.6281839480762,3.74549390358249,4.62282272412756,3.28820760303369,4.01311908027987,3.35744871095636,4.04759421226857,4.01418510026753,4.07477358169119,4.16399204800004,4.38357823540631,3.26109758219352,3.8410135177682,4.77921850524379,4.42421088265827,3.94599311495971,3.64607517478399,4.62320910472204,5.26742301689742,4.52738131694548,3.26175557545927,4.77971357533641,3.92622218459924,4.29448772873061,3.86944615277057,4.77766097697878,4.40453693915899,3.80091511623993,3.19291930736919,4.27192030600915,4.44681040744395,4.78657844365566,3.74764420743857,4.31473483613155,4.14469838196263,4.43102430070508,3.06961672072329,4.96377917579668,3.86056296376929,3.64041026628434,4.51404011717358,4.06110149481178,4.37314218436133,3.94155047715097,4.87306114459286,4.68801049515196,4.33134913714533,4.46457369851218,2.79778021348179,5.64903383583515,4.47792951581002,3.83469689106209,4.68422076054664,4.75481936839892,3.95178715769686,4.49346732036196,4.35574003725167,4.99430070470696,4.92641494319136,4.87784362582869,3.7055199884003,4.34254982082374,4.62606993167201,3.81083964058851,3.03394219994966,5.19447380872371,4.11201770082614,4.76092543539978,4.55866576260145,4.53617090664304,4.18555244823308,3.83858792749389,3.48568007201482,3.45049053056404,4.48492477733603,3.61195178288087,3.20857813391455,3.59028231460568,3.21373709575837,4.6937941424107,5.26154975274231,5.08803267608414,5.31847088275953,4.24862826348923,4.22425325063811
sample_21_tumor,4.87756944202319,3.61218980660338,6.83256859215334,4.78941504108858,6.35418056475932,2.60016947601069,3.91475234870097,4.58931490274042,2.53794921506477,6.63970605684724,6.40522861513341,4.31932759705691,6.7266395995753,6.07105824323153,6.30267884417501,4.26761338359331,3.84577799189831,5.10105152871085,6.0614811050166,7.28575399033595,4.0300143000442,4.81064380731319,3.34808419032818,4.20128884700389,4.24861941859782,3.64572867270235,4.38955842795314,2.71594683041643,5.3338068894572,3.88303620162008,4.90120865803293,4.50270253117054,4.50465022090158,4.49713047403789,3.76725269257916,3.80097971446598,3.99641974615682,4.4377043686493,4.38275933671805,5.14567819041813,5.59929997164776,4.20871967810723,4.06011144327697,6.05649305359516,3.69474359879151,4.53241584518054,3.85880740794477,5.35035886493019,5.22144771363271,3.71511780312022,3.96565404267922,4.44859768301065,3.35974546747275,4.79078804513599,4.68070304046314,4.78944232639323,3.89221994453752,4.72682052306588,4.03013407193033,3.31869911620383,4.19433691030987,4.35290828808626,3.98310562813789,3.82078775265925,4.15350754165035,2.9473545196306,4.12720745896283,4.74775109414144,4.57264392579774,4.87092267938397,5.15640698138659,4.40999764054595,4.53378678361889,2.50133498174661,4.74489873698829,4.93858478649061,4.72912262078791,4.85474838627807,5.08302486130542,3.54612836460773,4.04818014175119,3.57266880946715,5.12144687506101,4.51116929507102,4.8442277380891,4.72997658281468,4.62444468086866,6.12055608623436,4.23987180940058,3.73192872792093,4.11199288676587,3.62972185858625,5.0624386798598,3.5599154841837,3.17350431223698,4.16262550544164,3.19648082227392,4.25599131283691,4.14863207028827,4.63028489811218
sample_21_normal.tissue,5.10988236265772,3.62288601952192,4.12430377117219,4.83320315462618,3.80249133660101,2.61411062878261,4.16745219587902,4.44834977879381,2.37182005861088,4.01246788227929,3.79533444460007,4.40458147522459,4.05800734442873,3.52523779724506,3.62899227418971,3.95325760214854,3.75124201745022,5.22998945716388,3.50028917557936,4.73596196229877,4.09656388743138,4.57823093526635,3.33178085524903,4.17879623843129,3.85657449978046,3.62974889253984,4.53451689340207,2.84937289473249,4.93153658822584,3.83908683069714,5.08932113443605,4.30861183688546,4.46182455731553,4.57311468053475,3.4665714534846,3.89027040762979,3.92550974481119,4.52051838341736,4.35452756756385,4.7966062688815,5.4600852619459,4.15219835415289,4.15625301658562,5.74676559262666,3.78995375920186,4.40660586930642,3.83017530048946,5.30708522114212,5.03752485438919,3.81547391310268,3.96803375488252,4.45825668311475,3.32140824623919,4.73910049620926,4.71155144911259,4.75211054055528,3.83342498709077,4.71063731830712,3.97866634204916,3.31434117822327,4.17117408745186,4.34727992544151,4.02946643133465,3.6069021194957,4.22305118050196,2.92650465823463,3.97314942847906,4.81527075566904,4.57008833093994,4.75251090242747,5.16868648130551,4.36250844699065,4.28456904959085,2.42148221142601,4.75625361452312,4.98019331181055,4.75759930779809,4.85805121345423,4.76138058544154,3.53440463065054,4.00122512868955,3.12898562820506,5.11831116735604,4.48421941815944,4.79010047383578,4.69936802525725,4.39230224061608,6.05024372334694,4.2443519002899,3.71436073305773,4.03293543570014,3.63924465201088,4.77190426133928,3.3068343053813,3.22629102805927,4.22188236543993,3.2486784263336,3.98366482840204,4.07685718887257,4.7037646955656
